CityId,CityName,CountryId,Country,RegionId,Region,ContentId,ContenentId,Contenent,FullId
6341,Duluth,138,Georgia,18,Eastern Europe,5,5,Europe,5181386341.0
6342,Flowery Branch,138,Georgia,18,Eastern Europe,5,5,Europe,5181386342.0
6343,Gainesville,138,Georgia,18,Eastern Europe,5,5,Europe,5181386343.0
6344,Georgia,138,Georgia,18,Eastern Europe,5,5,Europe,5181386344.0
6345,Johns Creek,138,Georgia,18,Eastern Europe,5,5,Europe,5181386345.0
6346,Lithia Springs,138,Georgia,18,Eastern Europe,5,5,Europe,5181386346.0
6347,Loganville,138,Georgia,18,Eastern Europe,5,5,Europe,5181386347.0
6348,Macon,138,Georgia,18,Eastern Europe,5,5,Europe,5181386348.0
6349,Marietta,138,Georgia,18,Eastern Europe,5,5,Europe,5181386349.0
6350,Newnan,138,Georgia,18,Eastern Europe,5,5,Europe,5181386350.0
6351,Powder Springs,138,Georgia,18,Eastern Europe,5,5,Europe,5181386351.0
6352,Richmond Hill,138,Georgia,18,Eastern Europe,5,5,Europe,5181386352.0
6353,Roswell,138,Georgia,18,Eastern Europe,5,5,Europe,5181386353.0
6354,Saint Simons Island,138,Georgia,18,Eastern Europe,5,5,Europe,5181386354.0
6355,Savannah,138,Georgia,18,Eastern Europe,5,5,Europe,5181386355.0
6356,Smyrna,138,Georgia,18,Eastern Europe,5,5,Europe,5181386356.0
6357,Tbilisi,138,Georgia,18,Eastern Europe,5,5,Europe,5181386357.0
6358,Warm Springs,138,Georgia,18,Eastern Europe,5,5,Europe,5181386358.0
6359,Woodstock,138,Georgia,18,Eastern Europe,5,5,Europe,5181386359.0
6360,Blagoveshchensk,139,Russia,18,Eastern Europe,5,5,Europe,5181396360.0
6361,Central Russia,139,Russia,18,Eastern Europe,5,5,Europe,5181396361.0
6362,Chelyabinsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396362.0
6363,Danki,139,Russia,18,Eastern Europe,5,5,Europe,5181396363.0
6364,Dolgoprudny,139,Russia,18,Eastern Europe,5,5,Europe,5181396364.0
6365,Domodedovo,139,Russia,18,Eastern Europe,5,5,Europe,5181396365.0
6366,Esto-Sadok,139,Russia,18,Eastern Europe,5,5,Europe,5181396366.0
6367,Far Eastern,139,Russia,18,Eastern Europe,5,5,Europe,5181396367.0
6368,Goryachy Klyuch,139,Russia,18,Eastern Europe,5,5,Europe,5181396368.0
6369,Greater Sochi,139,Russia,18,Eastern Europe,5,5,Europe,5181396369.0
6370,Irkutsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396370.0
6371,kaliningrad,139,Russia,18,Eastern Europe,5,5,Europe,5181396371.0
6372,Kazan,139,Russia,18,Eastern Europe,5,5,Europe,5181396372.0
6373,Khabarovsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396373.0
6374,Khimki,139,Russia,18,Eastern Europe,5,5,Europe,5181396374.0
6375,Korolev,139,Russia,18,Eastern Europe,5,5,Europe,5181396375.0
6376,Krasnaya Polyana,139,Russia,18,Eastern Europe,5,5,Europe,5181396376.0
6377,Krasnogorsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396377.0
6378,Krasnoyarsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396378.0
6379,Krylatskoe,139,Russia,18,Eastern Europe,5,5,Europe,5181396379.0
6380,Lipetsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396380.0
6381,Moscow,139,Russia,18,Eastern Europe,5,5,Europe,5181396381.0
6382,Mosta,139,Russia,18,Eastern Europe,5,5,Europe,5181396382.0
6383,Nakhabino,139,Russia,18,Eastern Europe,5,5,Europe,5181396383.0
6384,Nizhny Novgorod,139,Russia,18,Eastern Europe,5,5,Europe,5181396384.0
6385,Novosibirsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396385.0
6386,Oryol,139,Russia,18,Eastern Europe,5,5,Europe,5181396386.0
6387,Perm,139,Russia,18,Eastern Europe,5,5,Europe,5181396387.0
6388,Pervaya Rechka,139,Russia,18,Eastern Europe,5,5,Europe,5181396388.0
6389,Russia,139,Russia,18,Eastern Europe,5,5,Europe,5181396389.0
6390,Saint Petersburg,139,Russia,18,Eastern Europe,5,5,Europe,5181396390.0
6391,Saint-Petersburg,139,Russia,18,Eastern Europe,5,5,Europe,5181396391.0
6392,Samara,139,Russia,18,Eastern Europe,5,5,Europe,5181396392.0
6393,Sevastopol Municipality,139,Russia,18,Eastern Europe,5,5,Europe,5181396393.0
6394,Sochi,139,Russia,18,Eastern Europe,5,5,Europe,5181396394.0
6395,St. Petersburg,139,Russia,18,Eastern Europe,5,5,Europe,5181396395.0
6396,Syktyvkar,139,Russia,18,Eastern Europe,5,5,Europe,5181396396.0
6397,Tunguska,139,Russia,18,Eastern Europe,5,5,Europe,5181396397.0
6398,Ufa,139,Russia,18,Eastern Europe,5,5,Europe,5181396398.0
6399,Vladivostok,139,Russia,18,Eastern Europe,5,5,Europe,5181396399.0
6400,Voronezh,139,Russia,18,Eastern Europe,5,5,Europe,5181396400.0
6401,Yuzhno-Sakhalinsk,139,Russia,18,Eastern Europe,5,5,Europe,5181396401.0
6402,Dnipro,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406402.0
6403,Ivano-Frankivsk,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406403.0
6404,Kharkiv,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406404.0
6405,Kiev,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406405.0
6406,Kyiv,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406406.0
6407,Lviv,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406407.0
6408,Lviv Oblast,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406408.0
6409,Mriya,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406409.0
6410,Odessa,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406410.0
6411,Rivne,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406411.0
6412,Ukraine,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406412.0
6413,Zhytomyr,140,Ukraine,18,Eastern Europe,5,5,Europe,5181406413.0
6414,Aalborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416414.0
6415,Aalsgaarde,141,Denmark,19,Northern Europe,5,5,Europe,5191416415.0
6416,Aarhus,141,Denmark,19,Northern Europe,5,5,Europe,5191416416.0
6417,Bagsvaerd,141,Denmark,19,Northern Europe,5,5,Europe,5191416417.0
6418,Birkerod,141,Denmark,19,Northern Europe,5,5,Europe,5191416418.0
6419,Bornholm,141,Denmark,19,Northern Europe,5,5,Europe,5191416419.0
6420,BrÃ¸nshÃ¸j,141,Denmark,19,Northern Europe,5,5,Europe,5191416420.0
6421,Bramming,141,Denmark,19,Northern Europe,5,5,Europe,5191416421.0
6422,Brande,141,Denmark,19,Northern Europe,5,5,Europe,5191416422.0
6423,Charlottenlund,141,Denmark,19,Northern Europe,5,5,Europe,5191416423.0
6424,Copenhagen,141,Denmark,19,Northern Europe,5,5,Europe,5191416424.0
6425,Copenhagen Region,141,Denmark,19,Northern Europe,5,5,Europe,5191416425.0
6426,Denmark,141,Denmark,19,Northern Europe,5,5,Europe,5191416426.0
6427,Denmark WA,141,Denmark,19,Northern Europe,5,5,Europe,5191416427.0
6428,Dragoer,141,Denmark,19,Northern Europe,5,5,Europe,5191416428.0
6429,Ebeltoft,141,Denmark,19,Northern Europe,5,5,Europe,5191416429.0
6430,Egedal Municipality,141,Denmark,19,Northern Europe,5,5,Europe,5191416430.0
6431,Esbjerg,141,Denmark,19,Northern Europe,5,5,Europe,5191416431.0
6432,Fakse Ladeplads,141,Denmark,19,Northern Europe,5,5,Europe,5191416432.0
6433,Fredensborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416433.0
6434,Fredericia,141,Denmark,19,Northern Europe,5,5,Europe,5191416434.0
6435,Frederiksberg,141,Denmark,19,Northern Europe,5,5,Europe,5191416435.0
6436,Frederikssund,141,Denmark,19,Northern Europe,5,5,Europe,5191416436.0
6437,Frederiksvaerk,141,Denmark,19,Northern Europe,5,5,Europe,5191416437.0
6438,Gentofte,141,Denmark,19,Northern Europe,5,5,Europe,5191416438.0
6439,Gentofte Municipality,141,Denmark,19,Northern Europe,5,5,Europe,5191416439.0
6440,Glostrup,141,Denmark,19,Northern Europe,5,5,Europe,5191416440.0
6441,Greve,141,Denmark,19,Northern Europe,5,5,Europe,5191416441.0
6442,Haderslev,141,Denmark,19,Northern Europe,5,5,Europe,5191416442.0
6443,Hadsund,141,Denmark,19,Northern Europe,5,5,Europe,5191416443.0
6444,Haslev,141,Denmark,19,Northern Europe,5,5,Europe,5191416444.0
6445,Hellerup,141,Denmark,19,Northern Europe,5,5,Europe,5191416445.0
6446,Helsinge,141,Denmark,19,Northern Europe,5,5,Europe,5191416446.0
6447,Helsingoer,141,Denmark,19,Northern Europe,5,5,Europe,5191416447.0
6448,Herlev,141,Denmark,19,Northern Europe,5,5,Europe,5191416448.0
6449,Herning,141,Denmark,19,Northern Europe,5,5,Europe,5191416449.0
6450,Hillerod,141,Denmark,19,Northern Europe,5,5,Europe,5191416450.0
6451,Hobro,141,Denmark,19,Northern Europe,5,5,Europe,5191416451.0
6452,Holbaek,141,Denmark,19,Northern Europe,5,5,Europe,5191416452.0
6453,Hornbaek,141,Denmark,19,Northern Europe,5,5,Europe,5191416453.0
6454,Horsens,141,Denmark,19,Northern Europe,5,5,Europe,5191416454.0
6455,Humlebaek,141,Denmark,19,Northern Europe,5,5,Europe,5191416455.0
6456,Hvidovre,141,Denmark,19,Northern Europe,5,5,Europe,5191416456.0
6457,Ishoej,141,Denmark,19,Northern Europe,5,5,Europe,5191416457.0
6458,Jyllinge,141,Denmark,19,Northern Europe,5,5,Europe,5191416458.0
6459,Kastrup,141,Denmark,19,Northern Europe,5,5,Europe,5191416459.0
6460,Knebel,141,Denmark,19,Northern Europe,5,5,Europe,5191416460.0
6461,Koege,141,Denmark,19,Northern Europe,5,5,Europe,5191416461.0
6462,Kokkedal,141,Denmark,19,Northern Europe,5,5,Europe,5191416462.0
6463,Kolding,141,Denmark,19,Northern Europe,5,5,Europe,5191416463.0
6464,Kongens Lyngby,141,Denmark,19,Northern Europe,5,5,Europe,5191416464.0
6465,Korsoer,141,Denmark,19,Northern Europe,5,5,Europe,5191416465.0
6466,Lemvig,141,Denmark,19,Northern Europe,5,5,Europe,5191416466.0
6467,Lystrup,141,Denmark,19,Northern Europe,5,5,Europe,5191416467.0
6468,Mariager,141,Denmark,19,Northern Europe,5,5,Europe,5191416468.0
6469,Middelfart,141,Denmark,19,Northern Europe,5,5,Europe,5191416469.0
6470,Naestved,141,Denmark,19,Northern Europe,5,5,Europe,5191416470.0
6471,Niva,141,Denmark,19,Northern Europe,5,5,Europe,5191416471.0
6472,Noerre Aaby,141,Denmark,19,Northern Europe,5,5,Europe,5191416472.0
6473,Odense,141,Denmark,19,Northern Europe,5,5,Europe,5191416473.0
6474,Oesterbro,141,Denmark,19,Northern Europe,5,5,Europe,5191416474.0
6475,Olstykke,141,Denmark,19,Northern Europe,5,5,Europe,5191416475.0
6476,Pandrup,141,Denmark,19,Northern Europe,5,5,Europe,5191416476.0
6477,Randers,141,Denmark,19,Northern Europe,5,5,Europe,5191416477.0
6478,Ringe,141,Denmark,19,Northern Europe,5,5,Europe,5191416478.0
6479,Ringsted,141,Denmark,19,Northern Europe,5,5,Europe,5191416479.0
6480,Risskov,141,Denmark,19,Northern Europe,5,5,Europe,5191416480.0
6481,Roedovre,141,Denmark,19,Northern Europe,5,5,Europe,5191416481.0
6482,Roemoe,141,Denmark,19,Northern Europe,5,5,Europe,5191416482.0
6483,Roervig,141,Denmark,19,Northern Europe,5,5,Europe,5191416483.0
6484,Roskilde,141,Denmark,19,Northern Europe,5,5,Europe,5191416484.0
6485,Rungsted,141,Denmark,19,Northern Europe,5,5,Europe,5191416485.0
6486,Silkeborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416486.0
6487,Sindal,141,Denmark,19,Northern Europe,5,5,Europe,5191416487.0
6488,Skagen,141,Denmark,19,Northern Europe,5,5,Europe,5191416488.0
6489,Skanderborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416489.0
6490,Skive,141,Denmark,19,Northern Europe,5,5,Europe,5191416490.0
6491,Skovlunde,141,Denmark,19,Northern Europe,5,5,Europe,5191416491.0
6492,Slagelse,141,Denmark,19,Northern Europe,5,5,Europe,5191416492.0
6493,Soborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416493.0
6494,Soenderborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416494.0
6495,Solroed Strand,141,Denmark,19,Northern Europe,5,5,Europe,5191416495.0
6496,Soroe,141,Denmark,19,Northern Europe,5,5,Europe,5191416496.0
6497,South Denmark,141,Denmark,19,Northern Europe,5,5,Europe,5191416497.0
6498,Sydals,141,Denmark,19,Northern Europe,5,5,Europe,5191416498.0
6499,Taastrup,141,Denmark,19,Northern Europe,5,5,Europe,5191416499.0
6500,Vaerloese,141,Denmark,19,Northern Europe,5,5,Europe,5191416500.0
6501,Valby,141,Denmark,19,Northern Europe,5,5,Europe,5191416501.0
6502,Vanlose,141,Denmark,19,Northern Europe,5,5,Europe,5191416502.0
6503,Vejle,141,Denmark,19,Northern Europe,5,5,Europe,5191416503.0
6504,Viborg,141,Denmark,19,Northern Europe,5,5,Europe,5191416504.0
6505,Vildbjerg,141,Denmark,19,Northern Europe,5,5,Europe,5191416505.0
6506,Virum,141,Denmark,19,Northern Europe,5,5,Europe,5191416506.0
6507,Vissenbjerg,141,Denmark,19,Northern Europe,5,5,Europe,5191416507.0
6508,Ekenas,142,Finland,19,Northern Europe,5,5,Europe,5191426508.0
6509,Espoo,142,Finland,19,Northern Europe,5,5,Europe,5191426509.0
6510,Finland,142,Finland,19,Northern Europe,5,5,Europe,5191426510.0
6511,Hameenlinna,142,Finland,19,Northern Europe,5,5,Europe,5191426511.0
6512,Helsinki,142,Finland,19,Northern Europe,5,5,Europe,5191426512.0
6513,Iisalmi,142,Finland,19,Northern Europe,5,5,Europe,5191426513.0
6514,Jarvenpaa,142,Finland,19,Northern Europe,5,5,Europe,5191426514.0
6515,Joensuu,142,Finland,19,Northern Europe,5,5,Europe,5191426515.0
6516,Juuma,142,Finland,19,Northern Europe,5,5,Europe,5191426516.0
6517,JyvÃ¤skylÃ¤,142,Finland,19,Northern Europe,5,5,Europe,5191426517.0
6518,Kimito Island,142,Finland,19,Northern Europe,5,5,Europe,5191426518.0
6519,Kirkkonummi,142,Finland,19,Northern Europe,5,5,Europe,5191426519.0
6520,Kokkola,142,Finland,19,Northern Europe,5,5,Europe,5191426520.0
6521,Kuopio,142,Finland,19,Northern Europe,5,5,Europe,5191426521.0
6522,Lahti,142,Finland,19,Northern Europe,5,5,Europe,5191426522.0
6523,Lapland,142,Finland,19,Northern Europe,5,5,Europe,5191426523.0
6524,Lappeenranta,142,Finland,19,Northern Europe,5,5,Europe,5191426524.0
6525,Lieto,142,Finland,19,Northern Europe,5,5,Europe,5191426525.0
6526,Lohja,142,Finland,19,Northern Europe,5,5,Europe,5191426526.0
6527,Luumaki,142,Finland,19,Northern Europe,5,5,Europe,5191426527.0
6528,Mariehamn,142,Finland,19,Northern Europe,5,5,Europe,5191426528.0
6529,Muurame,142,Finland,19,Northern Europe,5,5,Europe,5191426529.0
6530,Naantali,142,Finland,19,Northern Europe,5,5,Europe,5191426530.0
6531,Narpes,142,Finland,19,Northern Europe,5,5,Europe,5191426531.0
6532,Nokia,142,Finland,19,Northern Europe,5,5,Europe,5191426532.0
6533,Nurmijarvi,142,Finland,19,Northern Europe,5,5,Europe,5191426533.0
6534,Oulu,142,Finland,19,Northern Europe,5,5,Europe,5191426534.0
6535,Porvoo,142,Finland,19,Northern Europe,5,5,Europe,5191426535.0
6536,Rauma,142,Finland,19,Northern Europe,5,5,Europe,5191426536.0
6537,Riihimaki,142,Finland,19,Northern Europe,5,5,Europe,5191426537.0
6538,Rovaniemi,142,Finland,19,Northern Europe,5,5,Europe,5191426538.0
6539,Salo,142,Finland,19,Northern Europe,5,5,Europe,5191426539.0
6540,Savonlinna,142,Finland,19,Northern Europe,5,5,Europe,5191426540.0
6541,Seinajoki,142,Finland,19,Northern Europe,5,5,Europe,5191426541.0
6542,Southern Finland,142,Finland,19,Northern Europe,5,5,Europe,5191426542.0
6543,Tampere,142,Finland,19,Northern Europe,5,5,Europe,5191426543.0
6544,Turku,142,Finland,19,Northern Europe,5,5,Europe,5191426544.0
6545,Tuusula,142,Finland,19,Northern Europe,5,5,Europe,5191426545.0
6546,Vaasa,142,Finland,19,Northern Europe,5,5,Europe,5191426546.0
6547,Vantaa,142,Finland,19,Northern Europe,5,5,Europe,5191426547.0
6548,Western Finland,142,Finland,19,Northern Europe,5,5,Europe,5191426548.0
6549,Akranes,143,Iceland,19,Northern Europe,5,5,Europe,5191436549.0
6550,Akureyri,143,Iceland,19,Northern Europe,5,5,Europe,5191436550.0
6551,Blonduos,143,Iceland,19,Northern Europe,5,5,Europe,5191436551.0
6552,Grindavik,143,Iceland,19,Northern Europe,5,5,Europe,5191436552.0
6553,Hafnarfjordur,143,Iceland,19,Northern Europe,5,5,Europe,5191436553.0
6554,Hveragerdi,143,Iceland,19,Northern Europe,5,5,Europe,5191436554.0
6555,Iceland,143,Iceland,19,Northern Europe,5,5,Europe,5191436555.0
6556,Keflavik,143,Iceland,19,Northern Europe,5,5,Europe,5191436556.0
6557,Kopavogur,143,Iceland,19,Northern Europe,5,5,Europe,5191436557.0
6558,ReykjavÃ­k,143,Iceland,19,Northern Europe,5,5,Europe,5191436558.0
6559,Reykjavik,143,Iceland,19,Northern Europe,5,5,Europe,5191436559.0
6560,Seltjarnarnes,143,Iceland,19,Northern Europe,5,5,Europe,5191436560.0
6561,Vik,143,Iceland,19,Northern Europe,5,5,Europe,5191436561.0
6562,Akershus,144,Norway,19,Northern Europe,5,5,Europe,5191446562.0
6563,Alesund,144,Norway,19,Northern Europe,5,5,Europe,5191446563.0
6564,Arendal,144,Norway,19,Northern Europe,5,5,Europe,5191446564.0
6565,Baerum Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446565.0
6566,Bekkjarvik,144,Norway,19,Northern Europe,5,5,Europe,5191446566.0
6567,Bergen,144,Norway,19,Northern Europe,5,5,Europe,5191446567.0
6568,BodÃ¸,144,Norway,19,Northern Europe,5,5,Europe,5191446568.0
6569,Drammen,144,Norway,19,Northern Europe,5,5,Europe,5191446569.0
6570,Eastern Norway,144,Norway,19,Northern Europe,5,5,Europe,5191446570.0
6571,Egersund,144,Norway,19,Northern Europe,5,5,Europe,5191446571.0
6572,Eidsvoll,144,Norway,19,Northern Europe,5,5,Europe,5191446572.0
6573,Elverum,144,Norway,19,Northern Europe,5,5,Europe,5191446573.0
6574,Finnsnes,144,Norway,19,Northern Europe,5,5,Europe,5191446574.0
6575,Flekkefjord,144,Norway,19,Northern Europe,5,5,Europe,5191446575.0
6576,Forde,144,Norway,19,Northern Europe,5,5,Europe,5191446576.0
6577,Fornebu,144,Norway,19,Northern Europe,5,5,Europe,5191446577.0
6578,Froya Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446578.0
6579,Gardermoen,144,Norway,19,Northern Europe,5,5,Europe,5191446579.0
6580,Grimstad,144,Norway,19,Northern Europe,5,5,Europe,5191446580.0
6581,Halden,144,Norway,19,Northern Europe,5,5,Europe,5191446581.0
6582,Hamar Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446582.0
6583,Haugesund,144,Norway,19,Northern Europe,5,5,Europe,5191446583.0
6584,Hemsedal,144,Norway,19,Northern Europe,5,5,Europe,5191446584.0
6585,Hokksund,144,Norway,19,Northern Europe,5,5,Europe,5191446585.0
6586,Horten,144,Norway,19,Northern Europe,5,5,Europe,5191446586.0
6587,Hovik,144,Norway,19,Northern Europe,5,5,Europe,5191446587.0
6588,Jessheim,144,Norway,19,Northern Europe,5,5,Europe,5191446588.0
6589,Kirkenes,144,Norway,19,Northern Europe,5,5,Europe,5191446589.0
6590,Kleppe,144,Norway,19,Northern Europe,5,5,Europe,5191446590.0
6591,Kongsberg,144,Norway,19,Northern Europe,5,5,Europe,5191446591.0
6592,Kongsvinger,144,Norway,19,Northern Europe,5,5,Europe,5191446592.0
6593,Kristiansand,144,Norway,19,Northern Europe,5,5,Europe,5191446593.0
6594,Leirfjord,144,Norway,19,Northern Europe,5,5,Europe,5191446594.0
6595,Lillehammer,144,Norway,19,Northern Europe,5,5,Europe,5191446595.0
6596,Lillestrom,144,Norway,19,Northern Europe,5,5,Europe,5191446596.0
6597,Longyearbyen,144,Norway,19,Northern Europe,5,5,Europe,5191446597.0
6598,Lorenskog Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446598.0
6599,Lysaker,144,Norway,19,Northern Europe,5,5,Europe,5191446599.0
6600,Lysekloster,144,Norway,19,Northern Europe,5,5,Europe,5191446600.0
6601,Molde,144,Norway,19,Northern Europe,5,5,Europe,5191446601.0
6602,Myrkdalen,144,Norway,19,Northern Europe,5,5,Europe,5191446602.0
6603,Narvik,144,Norway,19,Northern Europe,5,5,Europe,5191446603.0
6604,Nedre Eiker Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446604.0
6605,Nesbru,144,Norway,19,Northern Europe,5,5,Europe,5191446605.0
6606,Nesna,144,Norway,19,Northern Europe,5,5,Europe,5191446606.0
6607,Norway,144,Norway,19,Northern Europe,5,5,Europe,5191446607.0
6608,Orkanger,144,Norway,19,Northern Europe,5,5,Europe,5191446608.0
6609,Oslo,144,Norway,19,Northern Europe,5,5,Europe,5191446609.0
6610,Raufoss,144,Norway,19,Northern Europe,5,5,Europe,5191446610.0
6611,Risor,144,Norway,19,Northern Europe,5,5,Europe,5191446611.0
6612,Roros,144,Norway,19,Northern Europe,5,5,Europe,5191446612.0
6613,Sande Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446613.0
6614,Sandefjord,144,Norway,19,Northern Europe,5,5,Europe,5191446614.0
6615,Sandnes,144,Norway,19,Northern Europe,5,5,Europe,5191446615.0
6616,Ski Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446616.0
6617,Skien,144,Norway,19,Northern Europe,5,5,Europe,5191446617.0
6618,Skreia,144,Norway,19,Northern Europe,5,5,Europe,5191446618.0
6619,Sogndal Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446619.0
6620,Sola Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446620.0
6621,Son,144,Norway,19,Northern Europe,5,5,Europe,5191446621.0
6622,Southern Norway,144,Norway,19,Northern Europe,5,5,Europe,5191446622.0
6623,Stabekk,144,Norway,19,Northern Europe,5,5,Europe,5191446623.0
6624,Stavanger,144,Norway,19,Northern Europe,5,5,Europe,5191446624.0
6625,Stord Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446625.0
6626,Stranda,144,Norway,19,Northern Europe,5,5,Europe,5191446626.0
6627,Strommen,144,Norway,19,Northern Europe,5,5,Europe,5191446627.0
6628,Tjeldsund,144,Norway,19,Northern Europe,5,5,Europe,5191446628.0
6629,Tjome,144,Norway,19,Northern Europe,5,5,Europe,5191446629.0
6630,Tonsberg,144,Norway,19,Northern Europe,5,5,Europe,5191446630.0
6631,Tonsberg Municipality,144,Norway,19,Northern Europe,5,5,Europe,5191446631.0
6632,TromsÃ¸,144,Norway,19,Northern Europe,5,5,Europe,5191446632.0
6633,Tromso,144,Norway,19,Northern Europe,5,5,Europe,5191446633.0
6634,Trondheim,144,Norway,19,Northern Europe,5,5,Europe,5191446634.0
6635,Vinterbro,144,Norway,19,Northern Europe,5,5,Europe,5191446635.0
6636,Vradal,144,Norway,19,Northern Europe,5,5,Europe,5191446636.0
6637,Western Norway,144,Norway,19,Northern Europe,5,5,Europe,5191446637.0
6638,Akersberga,145,Sweden,19,Northern Europe,5,5,Europe,5191456638.0
6639,Almhult,145,Sweden,19,Northern Europe,5,5,Europe,5191456639.0
6640,Aneby,145,Sweden,19,Northern Europe,5,5,Europe,5191456640.0
6641,Angelholm,145,Sweden,19,Northern Europe,5,5,Europe,5191456641.0
6642,Boras,145,Sweden,19,Northern Europe,5,5,Europe,5191456642.0
6643,Bromma,145,Sweden,19,Northern Europe,5,5,Europe,5191456643.0
6644,Eksjo,145,Sweden,19,Northern Europe,5,5,Europe,5191456644.0
6645,Eskilstuna,145,Sweden,19,Northern Europe,5,5,Europe,5191456645.0
6646,EslÃ¶v,145,Sweden,19,Northern Europe,5,5,Europe,5191456646.0
6647,Falun,145,Sweden,19,Northern Europe,5,5,Europe,5191456647.0
6648,Finspang,145,Sweden,19,Northern Europe,5,5,Europe,5191456648.0
6649,GÃ¤vle,145,Sweden,19,Northern Europe,5,5,Europe,5191456649.0
6650,Gimo,145,Sweden,19,Northern Europe,5,5,Europe,5191456650.0
6651,Gothenburg,145,Sweden,19,Northern Europe,5,5,Europe,5191456651.0
6652,Gotland,145,Sweden,19,Northern Europe,5,5,Europe,5191456652.0
6653,HÃ¤rnÃ¶sand,145,Sweden,19,Northern Europe,5,5,Europe,5191456653.0
6654,Halmstad,145,Sweden,19,Northern Europe,5,5,Europe,5191456654.0
6655,Handen,145,Sweden,19,Northern Europe,5,5,Europe,5191456655.0
6656,Helsingborg,145,Sweden,19,Northern Europe,5,5,Europe,5191456656.0
6657,Huddinge,145,Sweden,19,Northern Europe,5,5,Europe,5191456657.0
6658,Huskvarna,145,Sweden,19,Northern Europe,5,5,Europe,5191456658.0
6659,JÃ¶nkÃ¶ping,145,Sweden,19,Northern Europe,5,5,Europe,5191456659.0
6660,Jarfalla,145,Sweden,19,Northern Europe,5,5,Europe,5191456660.0
6661,Jarvso,145,Sweden,19,Northern Europe,5,5,Europe,5191456661.0
6662,Karlshamn,145,Sweden,19,Northern Europe,5,5,Europe,5191456662.0
6663,Karlskrona,145,Sweden,19,Northern Europe,5,5,Europe,5191456663.0
6664,Katrineholm,145,Sweden,19,Northern Europe,5,5,Europe,5191456664.0
6665,Kiruna,145,Sweden,19,Northern Europe,5,5,Europe,5191456665.0
6666,Kristianstad,145,Sweden,19,Northern Europe,5,5,Europe,5191456666.0
6667,Kungalv,145,Sweden,19,Northern Europe,5,5,Europe,5191456667.0
6668,Kungsbacka,145,Sweden,19,Northern Europe,5,5,Europe,5191456668.0
6669,Laholm,145,Sweden,19,Northern Europe,5,5,Europe,5191456669.0
6670,Landskrona,145,Sweden,19,Northern Europe,5,5,Europe,5191456670.0
6671,Lerum,145,Sweden,19,Northern Europe,5,5,Europe,5191456671.0
6672,LinkÃ¶ping,145,Sweden,19,Northern Europe,5,5,Europe,5191456672.0
6673,Linköping,145,Sweden,19,Northern Europe,5,5,Europe,5191456673.0
6674,Ljunghusen,145,Sweden,19,Northern Europe,5,5,Europe,5191456674.0
6675,Lomma,145,Sweden,19,Northern Europe,5,5,Europe,5191456675.0
6676,LuleÃ¥,145,Sweden,19,Northern Europe,5,5,Europe,5191456676.0
6677,Lund,145,Sweden,19,Northern Europe,5,5,Europe,5191456677.0
6678,Lundsbrunn,145,Sweden,19,Northern Europe,5,5,Europe,5191456678.0
6679,Lycksele,145,Sweden,19,Northern Europe,5,5,Europe,5191456679.0
6680,Lysekil,145,Sweden,19,Northern Europe,5,5,Europe,5191456680.0
6681,MalmÃ¶,145,Sweden,19,Northern Europe,5,5,Europe,5191456681.0
6682,Mellerud,145,Sweden,19,Northern Europe,5,5,Europe,5191456682.0
6683,Molndal,145,Sweden,19,Northern Europe,5,5,Europe,5191456683.0
6684,Molnlycke,145,Sweden,19,Northern Europe,5,5,Europe,5191456684.0
6685,Nacka,145,Sweden,19,Northern Europe,5,5,Europe,5191456685.0
