UserId,ContenentId_x,RegionId_x,CountryId_x,CityId_x,FullId,CityId_y,CityName,CountryId_y,Country,RegionId_y,Region,ContentId,ContenentId_y,Contenent
72135,4,15,109,3866.0,4151093866.0,3866,Blackwater,109,Australia,15,Australia,4,4,Australia & Oceania
72137,4,15,109,4617.0,4151094617.0,4617,Mandurah and Peel Region,109,Australia,15,Australia,4,4,Australia & Oceania
72138,3,12,89,2625.0,312892625.0,2625,Emirate of Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72139,5,21,163,9027.0,5211639027.0,9027,Walsall,163,United Kingdom,21,Western Europe,5,5,Europe
72140,3,14,101,3260.0,3141013260.0,3260,Surabaya,101,Indonesia,14,South East Asia,3,3,Asia
72141,3,14,101,3095.0,3141013095.0,3095,Indonesia,101,Indonesia,14,South East Asia,3,3,Asia
72142,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72144,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72147,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72148,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72151,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72154,3,13,93,2856.0,313932856.0,2856,Pune,93,India,13,South Asia,3,3,Asia
72159,3,14,107,3567.0,3141073567.0,3567,Bangkok,107,Thailand,14,South East Asia,3,3,Asia
72164,5,21,159,7494.0,5211597494.0,7494,Paris,159,France,21,Western Europe,5,5,Europe
72169,4,16,115,5643.0,4161155643.0,5643,Te Atatu,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72170,3,13,93,2708.0,313932708.0,2708,Chennai (Madras),93,India,13,South Asia,3,3,Asia
72173,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72179,5,19,143,6559.0,5191436559.0,6559,Reykjavik,143,Iceland,19,Northern Europe,5,5,Europe
72181,5,17,134,6198.0,5171346198.0,6198,Radomlje,134,Slovenia,17,Central Europe,5,5,Europe
72183,4,16,110,5462.0,4161105462.0,5462,Denarau Island,110,Fiji,16,Oceania,4,4,Australia & Oceania
72187,2,8,51,1417.0,28511417.0,1417,Massachusetts,51,United States,8,Northern America,2,2,America
72190,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72193,2,8,51,1804.0,28511804.0,1804,San Diego,51,United States,8,Northern America,2,2,America
72202,3,13,93,2787.0,313932787.0,2787,Kolkata (Calcutta),93,India,13,South Asia,3,3,Asia
72204,2,8,51,859.0,2851859.0,859,Chicago,51,United States,8,Northern America,2,2,America
72208,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72211,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
72218,2,8,51,1935.0,28511935.0,1935,Steamboat Springs,51,United States,8,Northern America,2,2,America
72224,5,21,162,7740.0,5211627740.0,7740,Hellendoorn,162,Netherlands,21,Western Europe,5,5,Europe
72237,4,15,109,5170.0,4151095170.0,5170,Sunbury,109,Australia,15,Australia,4,4,Australia & Oceania
72239,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72243,2,8,51,859.0,2851859.0,859,Chicago,51,United States,8,Northern America,2,2,America
72246,2,8,51,1624.0,28511624.0,1624,Orange County,51,United States,8,Northern America,2,2,America
72248,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72249,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72258,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72263,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72264,3,13,93,2789.0,313932789.0,2789,Kollam,93,India,13,South Asia,3,3,Asia
72267,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72268,3,14,101,3035.0,3141013035.0,3035,Bekasi,101,Indonesia,14,South East Asia,3,3,Asia
72270,5,21,163,8687.0,5211638687.0,8687,Nottingham,163,United Kingdom,21,Western Europe,5,5,Europe
72272,3,14,103,3367.0,3141033367.0,3367,Malaysia,103,Malaysia,14,South East Asia,3,3,Asia
72275,2,8,48,339.0,2848339.0,339,Canada,48,Canada,8,Northern America,2,2,America
72277,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
72279,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
72282,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72289,3,14,101,3240.0,3141013240.0,3240,Sidoarjo,101,Indonesia,14,South East Asia,3,3,Asia
72290,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72291,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72293,4,16,115,5487.0,4161155487.0,5487,Auckland,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72294,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
72299,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72302,3,14,101,3017.0,3141013017.0,3017,Bandung,101,Indonesia,14,South East Asia,3,3,Asia
72303,3,13,93,2752.0,313932752.0,2752,Jaipur,93,India,13,South Asia,3,3,Asia
72304,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72306,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
72309,3,14,101,3260.0,3141013260.0,3260,Surabaya,101,Indonesia,14,South East Asia,3,3,Asia
72311,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72315,3,13,95,2938.0,313952938.0,2938,Kathmandu,95,Nepal,13,South Asia,3,3,Asia
72321,4,15,109,5349.0,4151095349.0,5349,Warrnambool,109,Australia,15,Australia,4,4,Australia & Oceania
72322,3,13,93,2725.0,313932725.0,2725,Faridabad,93,India,13,South Asia,3,3,Asia
72324,3,13,93,2838.0,313932838.0,2838,Noida,93,India,13,South Asia,3,3,Asia
72326,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
72328,3,13,93,2882.0,313932882.0,2882,Surat,93,India,13,South Asia,3,3,Asia
72330,3,13,93,2838.0,313932838.0,2838,Noida,93,India,13,South Asia,3,3,Asia
72333,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
72336,3,13,93,2787.0,313932787.0,2787,Kolkata (Calcutta),93,India,13,South Asia,3,3,Asia
72337,5,20,151,6837.0,5201516837.0,6837,Florence,151,Italy,20,Southern Europe,5,5,Europe
72338,3,13,93,2690.0,313932690.0,2690,Bengaluru,93,India,13,South Asia,3,3,Asia
72339,2,8,51,898.0,2851898.0,898,Concord,51,United States,8,Northern America,2,2,America
72342,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72344,5,18,139,6399.0,5181396399.0,6399,Vladivostok,139,Russia,18,Eastern Europe,5,5,Europe
72347,5,21,163,8252.0,5211638252.0,8252,East Sussex,163,United Kingdom,21,Western Europe,5,5,Europe
72356,3,14,101,3230.0,3141013230.0,3230,Seminyak,101,Indonesia,14,South East Asia,3,3,Asia
72363,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
72367,2,8,51,1376.0,28511376.0,1376,Los Angeles,51,United States,8,Northern America,2,2,America
72372,3,13,93,2682.0,313932682.0,2682,Bangalore,93,India,13,South Asia,3,3,Asia
72375,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
72379,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
72381,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72382,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72383,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72386,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72395,2,8,51,1244.0,28511244.0,1244,Jersey City,51,United States,8,Northern America,2,2,America
72396,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72397,3,13,96,2947.0,313962947.0,2947,Karachi,96,Pakistan,13,South Asia,3,3,Asia
72399,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72405,5,17,130,6117.0,5171306117.0,6117,Warsaw,130,Poland,17,Central Europe,5,5,Europe
72407,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72409,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72414,3,13,91,2648.0,313912648.0,2648,Dhaka City,91,Bangladesh,13,South Asia,3,3,Asia
72417,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
72419,2,8,51,1977.0,28511977.0,1977,Tecoma,51,United States,8,Northern America,2,2,America
72425,2,8,51,1823.0,28511823.0,1823,Santa Barbara,51,United States,8,Northern America,2,2,America
72426,4,16,115,5484.0,4161155484.0,5484,Ashburton,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72432,3,13,93,2826.0,313932826.0,2826,Nagpur,93,India,13,South Asia,3,3,Asia
72435,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
72437,3,13,93,2739.0,313932739.0,2739,Guwahati,93,India,13,South Asia,3,3,Asia
72439,2,8,48,339.0,2848339.0,339,Canada,48,Canada,8,Northern America,2,2,America
72440,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72441,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72443,2,8,51,1485.0,28511485.0,1485,Montecito,51,United States,8,Northern America,2,2,America
72447,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
72448,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
72453,5,21,163,9007.0,5211639007.0,9007,Ullapool,163,United Kingdom,21,Western Europe,5,5,Europe
72454,2,8,51,696.0,2851696.0,696,Auburn,51,United States,8,Northern America,2,2,America
72456,4,16,115,5487.0,4161155487.0,5487,Auckland,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72463,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72465,4,15,109,5196.0,4151095196.0,5196,Sydney Australia,109,Australia,15,Australia,4,4,Australia & Oceania
72467,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72469,4,15,109,5245.0,4151095245.0,5245,Thursday Island,109,Australia,15,Australia,4,4,Australia & Oceania
72479,5,21,163,8196.0,5211638196.0,8196,Cupar,163,United Kingdom,21,Western Europe,5,5,Europe
72481,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72482,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72493,5,21,163,8745.0,5211638745.0,8745,Pontypridd,163,United Kingdom,21,Western Europe,5,5,Europe
72496,2,8,51,1783.0,28511783.0,1783,Sacramento,51,United States,8,Northern America,2,2,America
72497,3,14,103,3367.0,3141033367.0,3367,Malaysia,103,Malaysia,14,South East Asia,3,3,Asia
72500,5,21,162,7786.0,5211627786.0,7786,Middelburg,162,Netherlands,21,Western Europe,5,5,Europe
72506,3,14,103,3367.0,3141033367.0,3367,Malaysia,103,Malaysia,14,South East Asia,3,3,Asia
72507,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
72509,3,13,93,2665.0,313932665.0,2665,Ahmedabad,93,India,13,South Asia,3,3,Asia
72510,3,13,93,2831.0,313932831.0,2831,Navi Mumbai,93,India,13,South Asia,3,3,Asia
72512,3,13,93,2856.0,313932856.0,2856,Pune,93,India,13,South Asia,3,3,Asia
72522,5,21,163,7961.0,5211637961.0,7961,Aylesbury,163,United Kingdom,21,Western Europe,5,5,Europe
72524,5,17,135,6229.0,5171356229.0,6229,Canton of Zurich,135,Switzerland,17,Central Europe,5,5,Europe
72525,5,21,163,8341.0,5211638341.0,8341,Greater Manchester,163,United Kingdom,21,Western Europe,5,5,Europe
72527,4,15,109,4616.0,4151094616.0,4616,Mandurah,109,Australia,15,Australia,4,4,Australia & Oceania
72529,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
72531,3,14,107,3628.0,3141073628.0,3628,Pattaya,107,Thailand,14,South East Asia,3,3,Asia
72532,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72535,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
72538,5,21,163,8932.0,5211638932.0,8932,Stow-on-the-Wold,163,United Kingdom,21,Western Europe,5,5,Europe
72540,5,17,134,6190.0,5171346190.0,6190,Ljubljana,134,Slovenia,17,Central Europe,5,5,Europe
72548,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72550,4,15,109,4273.0,4151094273.0,4273,Geelong & Bellarine,109,Australia,15,Australia,4,4,Australia & Oceania
72557,2,8,51,1355.0,28511355.0,1355,Livermore,51,United States,8,Northern America,2,2,America
72560,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72565,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72566,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72569,5,21,163,8010.0,5211638010.0,8010,Bicester,163,United Kingdom,21,Western Europe,5,5,Europe
72570,2,8,48,433.0,2848433.0,433,merritt,48,Canada,8,Northern America,2,2,America
72581,3,13,93,2775.0,313932775.0,2775,Karnal,93,India,13,South Asia,3,3,Asia
72586,2,8,50,625.0,2850625.0,625,San Miguel de Allende,50,Mexico,8,Northern America,2,2,America
72598,2,8,51,918.0,2851918.0,918,Cranbury,51,United States,8,Northern America,2,2,America
72601,5,21,163,8317.0,5211638317.0,8317,Glasgow,163,United Kingdom,21,Western Europe,5,5,Europe
72603,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72611,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72616,3,11,74,2472.0,311742472.0,2472,Xinyi District,74,Taiwan,11,East Asia,3,3,Asia
72617,5,21,163,8348.0,5211638348.0,8348,Guernsey,163,United Kingdom,21,Western Europe,5,5,Europe
72618,5,21,163,8258.0,5211638258.0,8258,Edinburgh,163,United Kingdom,21,Western Europe,5,5,Europe
72619,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72623,5,21,163,8258.0,5211638258.0,8258,Edinburgh,163,United Kingdom,21,Western Europe,5,5,Europe
72625,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72630,5,21,163,8718.0,5211638718.0,8718,Paisley,163,United Kingdom,21,Western Europe,5,5,Europe
72632,2,8,48,510.0,2848510.0,510,Saskatoon,48,Canada,8,Northern America,2,2,America
72634,4,16,115,5634.0,4161155634.0,5634,Takapuna,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72635,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72637,5,21,163,8687.0,5211638687.0,8687,Nottingham,163,United Kingdom,21,Western Europe,5,5,Europe
72638,2,8,51,2045.0,28512045.0,2045,Virginia,51,United States,8,Northern America,2,2,America
72639,2,8,51,1545.0,28511545.0,1545,New Orleans,51,United States,8,Northern America,2,2,America
72642,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
72646,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
72650,2,8,51,1833.0,28511833.0,1833,Sausalito,51,United States,8,Northern America,2,2,America
72652,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72655,4,15,109,4579.0,4151094579.0,4579,Logan City,109,Australia,15,Australia,4,4,Australia & Oceania
72662,4,15,109,3937.0,4151093937.0,3937,Buderim,109,Australia,15,Australia,4,4,Australia & Oceania
72663,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72666,3,14,107,3567.0,3141073567.0,3567,Bangkok,107,Thailand,14,South East Asia,3,3,Asia
72669,5,21,163,8299.0,5211638299.0,8299,Formby,163,United Kingdom,21,Western Europe,5,5,Europe
72672,4,15,109,4532.0,4151094532.0,4532,Labrador,109,Australia,15,Australia,4,4,Australia & Oceania
72676,4,15,109,3793.0,4151093793.0,3793,Bassendean,109,Australia,15,Australia,4,4,Australia & Oceania
72679,4,15,109,3834.0,4151093834.0,3834,Berowra Heights,109,Australia,15,Australia,4,4,Australia & Oceania
72688,3,13,93,2683.0,313932683.0,2683,Bangalore District,93,India,13,South Asia,3,3,Asia
72694,2,7,46,292.0,2746292.0,292,Granada,46,Nicaragua,7,Central America,2,2,America
72697,4,15,109,3750.0,4151093750.0,3750,Australia,109,Australia,15,Australia,4,4,Australia & Oceania
72698,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72703,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72704,2,8,51,789.0,2851789.0,789,Buffalo,51,United States,8,Northern America,2,2,America
72705,5,21,159,7470.0,5211597470.0,7470,Montpellier,159,France,21,Western Europe,5,5,Europe
72707,5,21,163,8809.0,5211638809.0,8809,Rotherham,163,United Kingdom,21,Western Europe,5,5,Europe
72710,2,8,51,1715.0,28511715.0,1715,Port Orchard,51,United States,8,Northern America,2,2,America
72712,2,8,48,445.0,2848445.0,445,Nanaimo,48,Canada,8,Northern America,2,2,America
72715,2,8,51,1612.0,28511612.0,1612,Ohio,51,United States,8,Northern America,2,2,America
72719,4,16,115,5596.0,4161155596.0,5596,Palmerston North,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72723,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
72724,5,21,163,8513.0,5211638513.0,8513,Leeds,163,United Kingdom,21,Western Europe,5,5,Europe
72727,3,14,101,3176.0,3141013176.0,3176,Nusa Lembongan,101,Indonesia,14,South East Asia,3,3,Asia
72731,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72733,4,15,109,3750.0,4151093750.0,3750,Australia,109,Australia,15,Australia,4,4,Australia & Oceania
72734,2,8,48,328.0,2848328.0,328,British Columbia,48,Canada,8,Northern America,2,2,America
72735,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
72741,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72742,5,21,163,8953.0,5211638953.0,8953,Sutton,163,United Kingdom,21,Western Europe,5,5,Europe
72745,2,8,51,1376.0,28511376.0,1376,Los Angeles,51,United States,8,Northern America,2,2,America
72746,3,14,105,3477.0,3141053477.0,3477,Makati,105,Philippines,14,South East Asia,3,3,Asia
72747,2,8,51,1494.0,28511494.0,1494,Morristown,51,United States,8,Northern America,2,2,America
72750,3,13,93,2838.0,313932838.0,2838,Noida,93,India,13,South Asia,3,3,Asia
72757,2,8,51,1280.0,28511280.0,1280,Kihei,51,United States,8,Northern America,2,2,America
72758,5,21,163,8652.0,5211638652.0,8652,Newcastle upon Tyne,163,United Kingdom,21,Western Europe,5,5,Europe
72759,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
72765,2,8,51,799.0,2851799.0,799,California,51,United States,8,Northern America,2,2,America
72766,2,8,51,1804.0,28511804.0,1804,San Diego,51,United States,8,Northern America,2,2,America
72774,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72775,2,8,51,929.0,2851929.0,929,Dallas,51,United States,8,Northern America,2,2,America
72777,5,21,163,8137.0,5211638137.0,8137,Cheshire,163,United Kingdom,21,Western Europe,5,5,Europe
72780,2,8,51,1806.0,28511806.0,1806,San Francisco,51,United States,8,Northern America,2,2,America
72783,2,6,39,250.0,2639250.0,250,St Martin / St Maarten,39,St Martin / St Maarten,6,Caribbean,2,2,America
72787,4,15,109,4262.0,4151094262.0,4262,Fremantle,109,Australia,15,Australia,4,4,Australia & Oceania
72789,2,8,51,903.0,2851903.0,903,Coral Gables,51,United States,8,Northern America,2,2,America
72790,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
72791,2,8,51,1720.0,28511720.0,1720,Portland,51,United States,8,Northern America,2,2,America
72793,2,8,51,953.0,2851953.0,953,Des Plaines,51,United States,8,Northern America,2,2,America
72799,4,15,109,5267.0,4151095267.0,5267,Townsville,109,Australia,15,Australia,4,4,Australia & Oceania
72801,4,15,109,4463.0,4151094463.0,4463,Karratha,109,Australia,15,Australia,4,4,Australia & Oceania
72802,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72803,2,8,51,848.0,2851848.0,848,Charlotte,51,United States,8,Northern America,2,2,America
72804,5,21,163,8054.0,5211638054.0,8054,Bramhall,163,United Kingdom,21,Western Europe,5,5,Europe
72807,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72820,4,15,109,4078.0,4151094078.0,4078,Como,109,Australia,15,Australia,4,4,Australia & Oceania
72821,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
72824,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72832,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72833,5,17,123,5782.0,5171235782.0,5782,Prague,123,Czech Republic,17,Central Europe,5,5,Europe
72844,5,21,163,8007.0,5211638007.0,8007,Bexhill-on-Sea,163,United Kingdom,21,Western Europe,5,5,Europe
72846,5,21,163,8717.0,5211638717.0,8717,Paignton,163,United Kingdom,21,Western Europe,5,5,Europe
72848,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
72849,2,8,51,646.0,2851646.0,646,Alamo,51,United States,8,Northern America,2,2,America
72850,5,21,162,7843.0,5211627843.0,7843,Schoorl,162,Netherlands,21,Western Europe,5,5,Europe
72851,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72852,2,8,51,1847.0,28511847.0,1847,Seattle,51,United States,8,Northern America,2,2,America
72853,5,20,157,7052.0,5201577052.0,7052,Barcelona,157,Spain,20,Southern Europe,5,5,Europe
72855,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72856,2,8,51,1847.0,28511847.0,1847,Seattle,51,United States,8,Northern America,2,2,America
72863,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
72867,5,17,131,6131.0,5171316131.0,6131,Bucuresti,131,Romania,17,Central Europe,5,5,Europe
72873,5,19,141,6420.0,5191416420.0,6420,BrÃ¸nshÃ¸j,141,Denmark,19,Northern Europe,5,5,Europe
72876,5,19,142,6512.0,5191426512.0,6512,Helsinki,142,Finland,19,Northern Europe,5,5,Europe
72881,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72882,5,21,159,7384.0,5211597384.0,7384,Chardonnay,159,France,21,Western Europe,5,5,Europe
72888,5,17,135,6244.0,5171356244.0,6244,Geneva,135,Switzerland,17,Central Europe,5,5,Europe
72891,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72892,3,11,69,2289.0,311692289.0,2289,Nanning,69,China,11,East Asia,3,3,Asia
72895,5,17,131,6129.0,5171316129.0,6129,Bucharest,131,Romania,17,Central Europe,5,5,Europe
72896,3,14,108,3667.0,3141083667.0,3667,Ho Chi Minh City,108,Vietnam,14,South East Asia,3,3,Asia
72897,2,9,55,2228.0,29552228.0,2228,Valparaiso,55,Chile,9,South America,2,2,America
72903,5,17,125,5954.0,5171255954.0,5954,Munich,125,Germany,17,Central Europe,5,5,Europe
72907,3,14,101,3211.0,3141013211.0,3211,Purwokerto,101,Indonesia,14,South East Asia,3,3,Asia
72910,2,8,51,1472.0,28511472.0,1472,Milwaukee,51,United States,8,Northern America,2,2,America
72911,3,14,99,2998.0,314992998.0,2998,sihanoukville,99,Cambodia,14,South East Asia,3,3,Asia
72912,4,15,109,3899.0,4151093899.0,3899,Box Hill,109,Australia,15,Australia,4,4,Australia & Oceania
72916,2,8,51,1847.0,28511847.0,1847,Seattle,51,United States,8,Northern America,2,2,America
72917,3,12,77,2495.0,312772495.0,2495,Iran,77,Iran,12,Middle East,3,3,Asia
72922,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
72923,4,16,115,5499.0,4161155499.0,5499,Blockhouse Bay,115,New Zealand,16,Oceania,4,4,Australia & Oceania
72927,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
72932,3,12,87,2589.0,312872589.0,2589,Yanbu,87,Saudi Arabia,12,Middle East,3,3,Asia
72933,3,13,93,2788.0,313932788.0,2788,Kolkata District,93,India,13,South Asia,3,3,Asia
72934,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72937,3,13,93,2690.0,313932690.0,2690,Bengaluru,93,India,13,South Asia,3,3,Asia
72940,4,15,109,4559.0,4151094559.0,4559,Leichhardt,109,Australia,15,Australia,4,4,Australia & Oceania
72941,3,14,101,3164.0,3141013164.0,3164,Medan,101,Indonesia,14,South East Asia,3,3,Asia
72942,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72943,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
72946,4,15,109,4028.0,4151094028.0,4028,Cherrybrook,109,Australia,15,Australia,4,4,Australia & Oceania
72952,5,21,159,7547.0,5211597547.0,7547,Tignes,159,France,21,Western Europe,5,5,Europe
72953,4,16,118,5684.0,4161185684.0,5684,Vava'u Islands,118,Tonga,16,Oceania,4,4,Australia & Oceania
